BMS-ID,AreaNum,OwnerCode,LocationID,,ID,X,Y,AMGX,AMGY,GrpNum,DetNum,Zone,ExitDist,RegionID,Suburb,EnableLogging,VersionNumber,Comment,ApplyThreshHold,ThreshHold,ArrivalLagTime,st1,st2,st3,typ,mnt,sub,lin,ind,con,dwg,cto,cmn,lmn,dmn,atf,ccd,pri,seq,link,vid_site,at,atd,volocc,at_st,at_fi,lcmVers,IntGrpNo,Approaches,Patching,Cost
10549,B0549,B,408,#N/A,408,153.015532,-27.475466,501532,6960895,NULL,NULL,NULL,0,11,STH BRIS,Y,1249568143,RED LIGHT CAMERA on Cordelia Street Multimode to Sth Bris Mux   SCATS STREAMS PILOT,N,NULL,0,MELBOURNE ST,CORDELIA ST,NULL,1,B,3,10,4/12/1980,25,S1621/5,,Y,Y,Y,Y,6/03/2003,,14,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,3,,1
10550,B0550,B,409,#N/A,409,153.108674,-27.59364,510739,6947806,NULL,NULL,NULL,0,9,EIGHTMIL,Y,1249568143,N7008362P Rochedale Mux,N,NULL,0,UNDERWOOD RD PED AT,EIGHT MILE PLAINS S,NULL,2,B,0,18,22/01/1981,25,S&W1605,L,Y,Y,Y,,15/10/2002,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,2,,1
10551,B0551,B,410,#N/A,410,153.013853,-27.478806,501366,6960525,NULL,NULL,NULL,0,11,STH BRIS,Y,1249568143,N7012874P Sth Bris Mux,N,NULL,0,BROWNING ST,RUSSELL ST,NULL,1,B,0,42,6/02/1981,25,S1625/2,,Y,Y,Y,,8/04/1997,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,,1
10552,B0552,B,411,#N/A,411,152.979926,-27.549184,498012,6952730,NULL,NULL,NULL,0,4,OXLEY,Y,1249568143,D & E only introduced under MLINK no assoc detectors BCC Oxley Rd Mux            SCATS STREAMS PILOT,N,NULL,0,OXLEY RD,CLIVEDEN AVE,NULL,1,B,0,24,28/07/1983,25,S1654/2,,Y,Y,Y,Y,29/04/1998,,32,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,4,,1
10553,B0553,B,412,#N/A,412,153.014672,-27.521719,501447,6955772,NULL,NULL,NULL,0,11,YERONGA,Y,1249568143,Ped 2 overlaps B to C ph. YNEG set pat 0 to intro ped in C phas BCC Wgabba Hut,N,NULL,0,FAIRFIELD RD,CARDROSS ST,NULL,1,B,0,26,3/04/1986,26,S1505/3,,Y,Y,Y,,21/03/2003,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,1003/76-R5/5,1
10554,B0554,B,413,#N/A,413,153.013266,-27.541519,501308,6953579,NULL,NULL,NULL,0,11,MOOROOKA,Y,1249568143,Running on SCATS 03/06/2005 (STREAMS PILOT) N7006153P Fairfield Mux,N,NULL,0,IPSWICH RD,MURIEL AVE,NULL,1,B,0,33,26/01/1981,14,S&W1673,,N,Y,N,,15/10/2002,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,K,0,3,A322-R1/6,1
10555,B0555,B,414,#N/A,414,153.025253,-27.505973,502492,6957516,NULL,NULL,NULL,0,11,FAIRFIEL,Y,1249568143,BCC Wgabba Hut,N,NULL,0,FAIRFIELD RD,VICTORIA ST,NULL,1,B,0,20,9/03/1986,25,S2084/2,L,Y,Y,Y,Y,23/04/1997,,32,,N,Across Fairfield & across Victoria Eastern side,0000-00-00,Y,7:00:00,21:00:00,L,0,2,1003/16-R4/16,1
10556,B0556,B,415,#N/A,415,153.015178,-27.566961,501497,6950761,NULL,NULL,NULL,0,9,ARCHFIEL,Y,1249568143,N7036714P Salisbury Mux,N,NULL,0,BEATTY RD,BOUNDARY RD,NULL,1,B,0,58,18/04/1986,25,S&W1453,,Y,Y,Y,,23/04/1997,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,A28-R1/5,1
10557,B0557,B,416,#N/A,416,152.974535,-27.597197,497479,6947412,NULL,NULL,NULL,0,4,INALA,Y,1249568143,Pat 4 for school out. NB W/B RT (B ph) hvy Sat 11-12 Thu ngt sh N7007404P Inala Mux,N,NULL,0,INALA AVE,SERVICETON AVE,NULL,1,B,0,47,26/03/1981,14,S&W1682,L,Y,Y,Y,Y,13/05/2003,,32,,N,,0000-00-00,Y,6:00:00,0:00:00,L,0,4,,1
10558,B0558,B,417,#N/A,417,153.033234,-27.54532,503281,6953158,NULL,NULL,NULL,0,9,SALISBUR,Y,1249568143,N7011946P Salisbury Mux,N,NULL,0,EVANS RD,McCARTHY RD,PENTEX ST,1,B,0,20,12/11/1982,28,S1628/2,,Y,Y,Y,,23/02/2009,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,A30-R1/1,1
10559,B0559,B,418,#N/A,418,153.023483,-27.509675,502317,6957106,NULL,NULL,NULL,0,11,FAIRFIEL,Y,1249568143,BCC Wgabba Hut,N,NULL,0,FAIRFIELD RD,ASHBY ST,NULL,1,B,0,22,24/02/1988,25,S2026,,Y,Y,Y,Y,5/02/1998,,32,,N,Across Fairfield southern side & Ashby eastern side,24/02/1988,Y,7:00:00,21:00:00,L,0,4,1003/36-R5/2,1
10560,B0560,B,765,#N/A,765,152.928824,-27.555747,492960,6952003,NULL,NULL,NULL,0,4,RIVER HI,Y,1249568143,SCATS STREAMS PILOT N7010929P Mt Ommaney Mux,N,NULL,0,BEANLAND RD,HORIZON DVE,NULL,1,B,0,29,7/05/1993,26,S2881/2,,Y,Y,Y,Y,28/11/2006,,32,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,3,,1
10561,B0561,B,419,#N/A,419,152.981869,-27.597423,498204,6947387,NULL,NULL,NULL,0,4,INALA,Y,1249568143,N7007405P Inala Mux,N,NULL,0,INALA AVE,SKYLARK ST,NULL,1,B,0,46,19/12/1984,25,S705,L,Y,Y,Y,,14/04/2004,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,,1
10562,B0562,B,392,#N/A,392,153.054213,-27.611435,505355,6945835,NULL,NULL,NULL,0,9,SUNNYBAN,Y,1249568143,BCC Calam Rd Mux SCATS not STREAMS PILOT,N,NULL,0,CALAM RD,COMPTON RD,NULL,1,B,5,29,23/11/1984,27,S1709/5,L,Y,Y,Y,,27/02/2008,,2,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,,1
10563,B0563,B,421,#N/A,421,153.030371,-27.485614,502998,6959771,NULL,NULL,NULL,0,5,WGABBA,Y,1249568143,SCATS STREAMS PILOT BCC Wgabba Hut,N,NULL,0,STANLEY ST,ALLEN ST,NULL,1,B,1,21,8/03/1973,25,S707/4,L,Y,Y,Y,Y,23/03/1996,,16,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,2,1002/1-R2/9,1
10564,B0564,B,422,#N/A,422,153.093137,-27.538972,509203,6953861,NULL,NULL,NULL,0,8,MT.GRAVA,Y,1249568143,BCC Newnham Rd Mux,N,NULL,0,NEWNHAM RD,CONDONG ST,NULL,1,B,0,24,5/11/1981,26,S1721/2,,Y,Y,Y,,28/08/2006,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,,1
10565,B0565,B,423,#N/A,423,153.054759,-27.474735,505409,6960976,NULL,NULL,NULL,0,8,NORMAN P,Y,1249568143,D Phase introduced by linking only BCC Wynnum Hut  SCATS not STREAMS PILOT,N,NULL,0,WYNNUM RD,NORMAN AVE,NULL,1,B,1,1,22/12/1986,25,S1960/2,,Y,Y,Y,Y,10/05/1999,,1,,Y,BOTH,11/10/1989,Y,7:00:00,21:00:00,L,0,3,,1
10566,B0566,B,424,#N/A,424,153.104557,-27.545419,510332,6953147,NULL,NULL,NULL,0,9,MANSFIEL,Y,1249568143,N7026522P Sunnybank Hut,N,NULL,0,BROADWATER RD,HAM RD,NULL,1,B,0,68,4/11/1982,25,S&W615,L,Y,Y,Y,,2/09/2003,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,,1
10567,B0567,B,184,#N/A,184,153.088514,-27.575384,508746,6949828,NULL,NULL,NULL,0,9,MACGREGO,Y,1249568143,DECOMMISSIONED 17/2/2011 AFTER B0900 COMMISSIONED N7008358P Rochedale Mux,N,NULL,0,PADSTOW RD PED AT,MULTICAP MEADOWS,NULL,2,B,0,52,17/11/2008,27,S&W2905,,Y,Y,Y,Y,23/10/1994,,32,,N,All crossings,23/10/1994,Y,7:00:00,21:00:00,L,0,2,,1
10568,B0568,B,425,#N/A,425,153.090234,-27.554538,508916,6952137,NULL,NULL,NULL,0,8,MT.GRAVA,Y,1249568143,SCATS STREAMS PILOT BCC Newnham Rd Mux,N,NULL,0,NEWNHAM RD,DAWSON RD,NULL,1,B,0,28,11/02/1983,25,S1774/2,L,Y,Y,Y,Y,12/11/1996,,32,,Y,Across Dawson (both) & Newnham southern side,12/01/1988,Y,7:00:00,21:00:00,L,0,4,,1
10569,B0569,B,426,#N/A,426,153.057217,-27.585867,505652,6948667,NULL,NULL,NULL,0,9,SUNNYBAN,Y,1249568143,BCC Sunnybank Hut  STREAMS PILOT,N,NULL,0,BEENLEIGH RD,WOFF ST,WYNNE ST,1,B,0,26,7/09/1984,25,1933,L,Y,Y,N,,12/04/2007,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,,1
10570,B0570,B,427,#N/A,427,153.081636,-27.538458,508066,6953918,NULL,NULL,NULL,0,9,MT.GRAVA,Y,1249568143,N7036386P Sunnybank Hut,N,NULL,0,CREEK RD,MTN VIEW SHOP CENTR,NULL,1,B,8,50,19/05/1983,25,S1809,,Y,Y,Y,,22/06/2004,,6,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,,1
10571,B0571,B,428,#N/A,428,153.02148,-27.482255,502119,6960143,NULL,NULL,NULL,0,11,STH BRIS,Y,1249568143,Pattern 4 used for college out    SCATS STREAMS PILOT BCC Wgabba Hut. Old plan 13 to 113 DS 09/06,N,NULL,0,MERIVALE ST,VULTURE ST,TRIBUNE ST,1,B,3,11,8/07/1985,25,S2046/3,,Y,Y,Y,,28/01/1995,,7,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,6,1003/61-R4/7,1
10572,B0572,B,429,#N/A,429,153.081049,-27.519074,508008,6956065,NULL,NULL,NULL,0,8,HOLLAND,Y,1249568143,N7006154P Newnham Rd Mux,N,NULL,0,CAVENDISH RD,WYNCROFT ST,NULL,1,B,0,50,2/02/1983,25,S1799/2,L,Y,Y,Y,,21/01/2002,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,,1
10573,B0573,B,953,#N/A,953,153.017818,-27.515977,501758,6956408,NULL,NULL,NULL,0,11,YERONGA,Y,1249568143,BCC Fairfield Mux,N,NULL,0,FAIRFIELD RD,KADUMBA ST,NULL,1,B,0,24,2/07/1986,25,S1769/4,,Y,Y,Y,Y,24/03/2003,,32,,N,ALL,7/11/1989,Y,7:00:00,21:00:00,L,0,4,,1
10574,B0574,B,431,#N/A,431,153.059119,-27.595699,505840,6947578,NULL,NULL,NULL,0,9,SUNNYBAN,Y,1249568143,N7004504P Calam Rd Mux  SCATS not STREAMS PILOT,N,NULL,0,PINELANDS RD,SYMONS RD,NATTAI ST,1,B,0,32,4/10/1984,25,S1888/4,,V,Y,N,,8/03/1998,,32,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,,1
10575,B0575,B,432,#N/A,432,153.122016,-27.59401,512058,6947765,NULL,NULL,NULL,0,9,ROCHEDAL,Y,1249568143,N7008360P Rochedale Mux,N,NULL,0,ROCHEDALE RD PED AT,ST.PETERS CATHOLIC,NULL,2,B,0,16,21/01/1983,14,W1859,L,Y,Y,Y,,14/10/2002,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,2,,1
10576,B0576,B,433,#N/A,433,153.075475,-27.573561,507457,6950030,NULL,NULL,NULL,0,9,SUNNYBAN,Y,1249568143,N7008350P Sunnybank Mux,N,NULL,0,McCULLOUGH ST PED A,SUNNYBANK CYCLEWAY,NULL,2,B,0,54,23/03/1984,27,S1858/2,,Y,Y,Y,,12/04/2007,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,2,,1
10577,B0577,NULL,18564,#N/A,18564,153.06,-27.6176,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Y,0,NULL,N,NULL,0,GOWAN RD,PALATINE ST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10578,B0578,B,777,#N/A,777,153.11008,-27.471963,510878,6961283,NULL,NULL,NULL,0,8,TINGALPA,Y,1249568143,SCATS STREAMS PILOT                       N7008116P Cannon Hill Mux,N,NULL,0,WYNNUM RD,VICTOR ST,CONTAINER ST,1,B,2,33,16/12/1993,27,S2917,L,Y,Y,Y,,1/05/2007,,1,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,,1
10579,B0579,B,862,#N/A,862,153.058431,-27.599464,505772,6947161,NULL,NULL,NULL,0,9,SUNNYBAN,Y,1249568143,N7004505P Calam Rd Mux  STREAMS PILOT,N,NULL,0,PINELANDS RD,HELLAWELL RD,NULL,1,B,0,33,23/11/1984,25,S1891/3,L,Y,Y,Y,Y,5/04/1997,,32,,Y,All,14/09/1990,Y,0:00:00,0:00:00,L,0,4,,1
10580,B0580,B,436,#N/A,436,153.041448,-27.478825,504093,6960523,NULL,NULL,NULL,0,5,EST BRIS,Y,1249568143,New phasing for CLEM7 14/03/2010 BCC Wgabba Hut      CCATS STREAMS PILOT,N,NULL,0,WELLINGTON RD,SHAFSTON AVE,LYTTON RD,1,B,1,26,2/03/1968,25,S1528/2,E,Y,Y,Y,,18/08/2003,,21,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,1006/11-R2/14,1
10581,B0581,B,437,#N/A,437,152.979765,-27.521674,497996,6955777,NULL,NULL,NULL,0,4,GRACEVIL,Y,1249568143,BCC Oxley Rd Mux    SCATS STREAMS PILOT,N,NULL,0,OXLEY RD,GRACEVILLE AVE,NULL,1,B,0,20,19/12/1984,26,S2007/2,,Y,Y,Y,Y,1/08/2006,,32,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,3,,1
10582,B0582,B,438,#N/A,438,153.03723,-27.51335,503676,6956699,NULL,NULL,NULL,0,5,ANNERLEY,Y,1249568143,N7011943P Fairfield Mux,N,NULL,0,EKIBIN RD PED near,LEWISHAM ST,NULL,2,B,0,12,2/05/1985,27,S&W1642,,Y,Y,Y,Y,7/01/2008,,32,,N,Ped'n crossing,2/05/1985,Y,7:00:00,21:00:00,L,0,2,A318-R1/2,1
10583,B0583,B,439,#N/A,439,153.073685,-27.466853,507280,6961848,NULL,NULL,NULL,0,8,MORNINGS,Y,1249568143,BCC Wynnum Hut      SCATS STREAMS PILOT,N,NULL,0,WYNNUM RD,BURRAI ST,NULL,1,B,1,6,15/06/1986,25,S2071/2,L,Y,Y,Y,Y,25/06/1996,,6,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,3,,1
10584,B0584,B,440,#N/A,440,153.072158,-27.468035,507129,6961718,NULL,NULL,NULL,0,8,MORNINGS,Y,1249568143,BCC Wynnum Hut  SCATS not STREAMS PILOT,N,NULL,0,WYNNUM RD PED AT,MORNINGSIDE SHOPS,NULL,2,B,1,13,13/07/1986,25,S1999/3,,Y,Y,Y,Y,25/06/1996,,12,,Y,,19/04/1990,Y,7:00:00,21:00:00,L,0,2,,1
10585,B0585,B,441,#N/A,441,153.030644,-27.483727,503025,6959980,NULL,NULL,NULL,0,5,STH BRIS,Y,1249568143,No Skipping when MLINK BCC Wgabba Hut,N,NULL,0,VULTURE ST,ALLEN ST,NULL,1,B,1,10,17/02/1987,25,S&W2113,,Y,Y,Y,Y,7/05/1999,,10,,N,,0000-00-00,Y,7:00:00,21:00:00,L,0,3,1004/61-R2/3,1
10586,B0586,B,442,#N/A,442,153.056742,-27.528716,505605,6954997,NULL,NULL,NULL,0,5,TARRAGIN,Y,1249568143,N7008875P Cavendish Mux,N,NULL,0,STERCULIA AVE,PERONNE RD,NULL,1,B,0,46,1/09/1986,25,S&W2156,L,Y,N,Y,,13/12/2004,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,2,,1
10587,B0587,B,443,#N/A,443,153.057693,-27.528536,505699,6955017,NULL,NULL,NULL,0,5,HOLLAND,Y,1249568143,MRD use M1500 N7008874P Sunnybank Hut,N,NULL,0,STERCULIA AVE,BAPAUME RD,NULL,1,B,0,45,1/09/1986,25,2157,L,Y,N,Y,,1/09/2005,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,5,,1
10588,B0588,B,963,#N/A,963,153.171095,-27.445618,516910,6964200,NULL,NULL,NULL,0,8,WYNNUM,Y,1249568143,Changed to 3 phase 20/07/2007 BCC Wynnum Mux - Optus DSL AQX304M0J32BD22EVC001,N,NULL,0,TINGAL RD,FLORENCE ST,RONALD ST,1,B,0,61,5/08/1987,25,S2149,L,Y,Y,Y,Y,17/10/1996,,32,,N,All crossings,15/08/1988,Y,7:00:00,21:00:00,L,0,4,,1
10589,B0589,B,445,#N/A,445,153.083932,-27.521529,508293,6955793,NULL,NULL,NULL,0,8,HOLLAND,Y,1249568143,N7006155P Newnham Rd Mux,N,NULL,0,CAVENDISH RD,NURSERY RD,NULL,1,B,0,49,23/04/1987,26,S2146/2,L,Y,Y,Y,,27/05/1999,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,,1
10590,B0590,B,446,#N/A,446,153.125303,-27.474563,512383,6960995,NULL,NULL,NULL,0,8,TINGALPA,Y,1249568143,SCATS STREAMS PILOT BCC B0492 Wyn/Belmont Int (was N7005067P Cannon Hill Mux),N,NULL,0,WYNNUM RD,TENBAR ST,NULL,1,B,2,16,29/09/1987,25,S2171/3,,Y,Y,Y,Y,18/01/2001,,4,,Y,Both crossings,29/09/1987,Y,16:00:00,5:00:00,L,0,4,,2
10591,B0591,B,447,#N/A,447,153.024879,-27.508032,502455,6957288,NULL,NULL,NULL,0,11,FAIRFIEL,Y,1249568143,BCC Wgabba Hut,N,NULL,0,FAIRFIELD RD,BROUGHAM ST,NULL,1,B,0,21,29/07/1987,25,S2141/3,,Y,Y,Y,Y,21/03/2003,,32,,N,Across Fairfield & Brougham eastern side,29/07/1987,Y,7:00:00,21:00:00,L,0,3,1003/26-R5/1,1
10592,B0592,B,884,#N/A,884,153.098498,-27.456885,509733,6962952,NULL,NULL,NULL,0,8,MURRARIE,Y,1249568143,SCATS STREAMS PILOT 3G test5 +61403609041- rugged sim inst 20100421 was N7006484P,N,NULL,0,CREEK RD,LYTTON RD,METROPLEX AVE,1,B,0,30,12/02/1981,25,S2206/2,,Y,Y,Y,,29/05/2007,,32,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,,1
10593,B0593,B,449,#N/A,449,153.095271,-27.47496,509414,6960951,NULL,NULL,NULL,0,8,CANNON H,Y,1249568143,N7010304P Wynnum Hut,N,NULL,0,CREEK RD,RICHMOND RD,NULL,1,B,0,34,12/02/1981,27,S&W1619,L,Y,Y,Y,Y,18/12/2008,,32,,N,A/T fitted 26/2/92,26/02/1992,Y,7:00:00,21:00:00,L,0,3,,1
10594,B0594,B,450,#N/A,450,153.101118,-27.489993,509992,6959286,NULL,NULL,NULL,0,8,CARINA,Y,1249568143,SCATS STREAMS PILOT N7006844P Creek Rd Mux,N,NULL,0,CREEK RD,STANLEY RD,NULL,1,B,0,53,30/04/1981,25,S1656/3,,Y,Y,Y,,1/04/2001,,1,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,,1
10595,B0595,B,451,#N/A,451,153.101613,-27.493369,510041,6958912,NULL,NULL,NULL,0,8,CARINA,Y,1249568143,Original commiss date 02/11/71 as a ped xing N7006843P Creek Rd Mux      SCATS STREAMS PILOT,N,NULL,0,CREEK RD,ZAHEL ST,NULL,2,B,0,51,18/05/2005,25,S&W437,L,Y,Y,Y,,7/08/1995,,32,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,2,,1
10596,B0596,B,452,#N/A,452,153.061901,-27.611345,506115,6945845,NULL,NULL,NULL,0,9,SUNNYBAN,Y,1249568143,RED LIGHT CAM. on Compton Rd east bnd  3 sec all reds all phase BCC Calam Rd Mux.New phasing 20/01/2010 SCATS not STREAMS PILOT,N,NULL,0,COMPTON RD,GOWAN RD,NULL,1,B,5,31,8/07/1987,25,S1890/3,,Y,Y,Y,Y,8/11/1995,,4,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,4,,1
10597,B0597,B,453,#N/A,453,153.099792,-27.503517,509861,6957788,NULL,NULL,NULL,0,8,CARINDAL,Y,1249568143,PNEG extends Ped 3(6).  YNEG auto intro Ped 3(6) in A phase N7035641P Creek Rd Mux,N,NULL,0,CREEK RD,CARINDALE SHOPPING,NULL,1,B,0,46,20/03/1984,27,S&W2207,,Y,Y,Y,,23/04/2007,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,,1
10598,B0598,B,964,#N/A,964,153.099479,-27.505206,509830,6957601,NULL,NULL,NULL,0,8,CARINA,Y,1249568143,SCATS STREAMS PILOT BCC Creek Rd Mux,N,NULL,0,CREEK RD,WINSTANLEY ST,NULL,1,B,0,45,14/11/1979,25,S1561/2,,Y,Y,Y,Y,6/07/1994,,32,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,4,,1
10599,B0599,B,455,#N/A,455,153.097223,-27.51753,509607,6956236,NULL,NULL,NULL,0,8,MT.GRAVA,Y,1249568143,3 Second All Red BCDFG Phases. Yellow & Red Time varies. Detector Numbering Changed 26/5/10 - 3G test51 +61411764155,N,NULL,0,CREEK RD,PINE MOUNTAIN RD,NULL,1,B,0,20,18/12/1980,25,S1618/2,,Y,Y,Y,Y,20/10/1993,,32,,N,,0000-00-00,Y,7:00:00,21:00:00,L,0,4,,1
10600,B0600,B,456,#N/A,456,153.015957,-27.51874,501574,6956102,NULL,NULL,NULL,0,11,YERONGA,Y,1249568143,BCC Wgabba Hut,N,NULL,0,FAIRFIELD RD,YERONGA RD,NULL,1,B,0,25,24/02/1988,25,S2182/2,,Y,Y,Y,,21/03/2003,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,1003/66-R5/4,1
10601,B0601,B,457,#N/A,457,153.124089,-27.584828,512263,6948782,NULL,NULL,NULL,0,9,ROCHEDAL,Y,1249568143,N7008357P Rochedale Mux,N,NULL,0,ROCHEDALE RD PED AT,REDEEMER LUTHERAN C,NULL,2,B,0,15,29/09/1987,27,S&W2197,Q,Y,Y,Y,,17/04/2007,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,2,,1
10602,B0602,B,458,#N/A,458,152.934185,-27.560668,493490,6951458,NULL,NULL,NULL,0,4,SUMNER P,Y,1249568143,SCATS STREAMS PILOT N7010932P Mt Ommaney Mux,N,NULL,0,SPINE ST,SUMNERS RD,NULL,1,B,0,40,9/03/1988,25,S2196/2,,Y,Y,Y,,2/06/1999,,32,,Y,,2/06/1999,Y,0:00:00,0:00:00,L,0,3,,1
10603,B0603,B,459,#N/A,459,153.024545,-27.482725,502422,6960091,NULL,NULL,NULL,0,11,STH BRIS,Y,1249568143,SCATS STREAMS PILOT BCC Wgabba Hut,N,NULL,0,VULTURE ST,GREY ST,NULL,1,B,3,1,17/12/1987,25,S740/4,,Y,Y,Y,Y,15/12/1994,,8,,Y,All Crossings,7/06/1988,Y,7:00:00,21:00:00,L,0,3,1003/1-R4/1,1
10604,B0604,B,460,#N/A,460,153.080007,-27.598678,507905,6947248,NULL,NULL,NULL,0,9,RUNCORN,Y,1249568143,BCC Sunnybank Hut,N,NULL,0,BEENLEIGH RD PED AT,FRUITGROVE RAILWAY,NULL,2,B,5,8,18/08/1988,27,1852/2,,Y,Y,Y,Y,5/02/2009,,4,,N,,0000-00-00,Y,6:00:00,21:00:00,L,0,2,,1
10605,B0605,B,461,#N/A,461,153.127893,-27.474671,512639,6960983,NULL,NULL,NULL,0,8,TINGALPA,Y,1249568143,was N7005068P CannonHill Mux BCC B0492 Wyn/Belmont Int SCATS not STREAMS PILOT,N,NULL,0,WYNNUM RD PED AT,TINGALPA STATE SCHO,NULL,2,B,2,15,28/10/1987,27,S2577/2,L,Y,Y,Y,Y,7/01/2008,,5,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,2,,2
10606,B0606,B,951,#N/A,951,152.939455,-27.546701,494011,6953005,NULL,NULL,NULL,0,4,MT.OMMAN,Y,1249568143,Running on SCATS (not STREAMS PILOT) BCC Mt Ommaney Mux,N,NULL,0,DANDENONG RD,ENDEAVOUR ST,NULL,1,B,0,28,27/10/1987,14,S2152/4,L,N,Y,N,,29/11/2001,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,,1
10607,B0607,B,463,#N/A,463,153.01886,-27.478436,501861,6960566,NULL,NULL,NULL,0,11,STH BRIS,Y,1249568143,SCATS STREAMS PILOT Fibre to B0886(3G),N,NULL,0,MERIVALE ST,GLENELG ST,NULL,1,B,3,30,4/03/1988,25,S2284/4,Q,Y,Y,Y,Y,28/01/1995,,5,,Y,All crossings,1/05/1988,Y,7:00:00,21:00:00,L,0,3,1005/36-R5/8,1
10608,B0608,B,464,#N/A,464,153.064895,-27.590038,506411,6948205,NULL,NULL,NULL,0,9,SUNNYBAN,Y,1249568143,Pat 4 Morning Peak additional time given to Gowan Rd BCC Sbk.A/T Time ctrls red arrow doesn't drop off if a/t time o,N,NULL,0,BEENLEIGH RD,GOWAN RD,NULL,1,B,5,1,7/07/1988,25,S2279/2,,Y,Y,Y,,2/07/2001,,1,,N,,0000-00-00,Y,7:00:00,19:00:00,L,0,3,,1
10609,B0609,B,465,#N/A,465,153.057946,-27.524301,505724,6955486,NULL,NULL,NULL,0,5,HOLLAND,Y,1249568143,MRD uses M1401 N7505703P Cavendish Mux,N,NULL,0,MARSHALL RD,KURTS ST,OATLAND CRES,1,B,0,95,22/07/1977,25,S2398,L,Y,Y,Y,,14/10/1999,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,0,,1
10610,B0610,B,727,#N/A,727,153.001796,-27.537194,500174,6954058,NULL,NULL,NULL,0,4,ROCKLEA,Y,1249568143,Special Market exit feature SCATS STREAMS PILOT DSL Carrier - was N7010031P Oxley Rd Mux,N,NULL,0,SHERWOOD RD,MARKETS EXIT,NULL,1,B,0,38,8/07/1992,25,S2699/2,,Y,Y,Y,Y,22/09/1998,,32,,Y,All Crossings,8/07/1992,Y,7:00:00,21:00:00,L,0,4,,1
10611,B0611,B,955,#N/A,955,153.063408,-27.520888,506264,6955864,NULL,NULL,NULL,0,5,HOLLAND,Y,1249568143,3 second All Red time on all phases BCC Logan Rd Mux     SCATS not STREAMS PILOT,N,NULL,0,LOGAN RD,MARSHALL RD,HOLLAND RD,1,B,4,57,1/01/1988,25,S1878/4,,Y,Y,Y,Y,24/02/1996,,9,,Y,Holland RD,5/08/1991,Y,7:00:00,21:00:00,L,0,4,,1
10612,B0612,B,468,#N/A,468,153.071561,-27.529339,507070,6954928,NULL,NULL,NULL,0,9,HOLLAND,Y,1249568143,SCATS STREAMS PILOT N7006151P Sunnybank Hut,N,NULL,0,LOGAN RD,NURSERY RD,NULL,1,B,0,3,1/01/1988,25,S&W2394,L,Y,Y,Y,Y,24/12/1996,,1,,Y,All crossings  6 units,1/01/1988,Y,7:00:00,21:00:00,L,0,4,,1
